272,Polymer Reviews,"2,958",13.282,0.00208,"Polymer reviews (Philadelphia, Pa.)",,,,,,,,,
273,Small,"77,926",13.281,0.1056,"Small (Weinheim an der Bergstrasse, Germany)",,,,,,,,,
274,CHEMICAL ENGINEERING JOURNAL,"180,395",13.273,0.16662,"Chemical engineering journal (Lausanne, Switzerland : 1996)",,,,,,,,,
275,Materials Horizons,"10,285",13.266,0.01797,Materials horizons,,,,,,,,,
276,Molecular Plant,"15,778",13.164,0.02686,Molecular plant,,,,,,,,,
277,ALLERGY,"25,131",13.146,0.0233,Arerugi = [Allergy],,,,,,,,,
278,Laser & Photonics Reviews,"9,217",13.138,0.01297,Archivos espanoles de urologia,BJOG : an international journal of obstetrics and gynaecology,Cutis,Facial plastic surgery : FPS,International journal of dermatology,JAMA dermatology,Journal of cosmetic and laser therapy : official publication of the European Society for Laser Dermatology,Lasers in surgery and medicine,Lasers in medical science,
279,ACS Catalysis,"92,236",13.084,0.16675,ACS catalysis,,,,,,,,,
280,Annual Review of Phytopathology,"10,431",13.078,0.00654,Annual review of phytopathology,,,,,,,,,
281,Advances in Nano Research,"1,164",13.052,0.00107,Advances in nano research,,,,,,,,,
282,JOURNAL OF PINEAL RESEARCH,"12,492",13.007,0.00817,Journal of pineal research,,,,,,,,,
283,IMMUNOLOGICAL REVIEWS,"19,337",12.988,0.02438,Immunological reviews,,,,,,,,,
284,ADVANCES IN COLLOID AND INTERFACE SCIENCE,"18,985",12.984,0.01202,"Science (New York, N.Y.)",,,,,,,,,
285,Annual Review of Biophysics,"3,782",12.981,0.00752,Annual review of biophysics,,,,,,,,,
286,Information Fusion,"9,059",12.975,0.0126,An international journal on information fusion,,,,,,,,,
287,ANNALS OF SURGERY,"64,045",12.969,0.06266,Annals of surgery,,,,,,,,,
288,MEDICINAL RESEARCH REVIEWS,"6,835",12.944,0.00553,Medicinal research reviews,,,,,,,,,
289,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,"4,551",12.927,0.00296,,,,,,,,,,
290,Journal of Cachexia Sarcopenia and Muscle,"5,908",12.91,0.00944,"Journal of cachexia, sarcopenia and muscle",,,,,,,,,
291,BIOLOGICAL REVIEWS,"17,047",12.82,0.01975,Biological reviews of the Cambridge Philosophical Society,,,,,,,,,
292,COMPREHENSIVE REVIEWS IN FOOD SCIENCE AND FOOD SAFETY,"10,528",12.811,0.0091,,,,,,,,,,
293,Annual Review of Earth and Planetary Sciences,"10,307",12.81,0.008,Annual review of earth and planetary sciences,,,,,,,,,
294,CLINICAL PSYCHOLOGY REVIEW,"23,058",12.792,0.02129,Clinical psychology review,,,,,,,,,
295,Lancet HIV,"5,368",12.767,0.02202,The lancet. HIV,,,,,,,,,
296,npj Flexible Electronics,810,12.74,0.0018,,,,,,,,,,
297,Journal of Materials Chemistry A,"193,793",12.732,0.28481,Journal of materials chemistry. A,,,,,,,,,
298,Annual Review of Physical Chemistry,"9,090",12.703,0.00681,Annual review of physical chemistry,,,,,,,,,
299,CANCER RESEARCH,"159,236",12.701,0.10515,Cancer research,,,,,,,,,
300,ACADEMY OF MANAGEMENT REVIEW,"47,985",12.638,0.01324,Academy of management review. Academy of Management,,,,,,,,,
301,LAB ANIMAL,"1,005",12.625,0.00114,Lab animal,,,,,,,,,
302,BEHAVIORAL AND BRAIN SCIENCES,"11,610",12.579,0.00776,Brain sciences,,,,,,,,,
304,REVIEW OF EDUCATIONAL RESEARCH,"13,654",12.565,0.0097,Review of educational research,,,,,,,,,
305,TRENDS IN FOOD SCIENCE & TECHNOLOGY,"27,289",12.563,0.02215,Advances in food and nutrition research,Asia Pacific journal of clinical nutrition,Carbohydrate polymers,Food & function,Food chemistry,Journal of agricultural and food chemistry,Journal of food and drug analysis,Nutricion hospitalaria,"Recent patents on food, nutrition & agriculture",Voprosy pitaniia
306,CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,"8,881",12.561,0.00541,,,,,,,,,,
307,IEEE SIGNAL PROCESSING MAGAZINE,"12,559",12.551,0.01306,IEEE signal processing magazine,,,,,,,,,
308,CLINICAL CANCER RESEARCH,"105,958",12.531,0.13104,Clinical cancer research : an official journal of the American Association for Cancer Research,,,,,,,,,
309,BIOMATERIALS,"126,871",12.479,0.06939,Biomaterials,,,,,,,,,
310,Annual Review of Neuroscience,"14,699",12.449,0.01049,Annual review of neuroscience,,,,,,,,,
311,EARTH-SCIENCE REVIEWS,"27,304",12.413,0.0329,,,,,,,,,,
312,PHARMACOLOGY & THERAPEUTICS,"21,235",12.31,0.02112,Biochemical pharmacology,British journal of clinical pharmacology,CPT: pharmacometrics & systems pharmacology,Clinical pharmacology and therapeutics,Handbook of experimental pharmacology,JAMA,Journal of pharmacological and toxicological methods,Nature chemical biology,The AAPS journal,Zhonghua yi xue za zhi
313,NEURO-ONCOLOGY,"17,812",12.3,0.02921,Neuro-oncology,,,,,,,,,
314,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,"25,063",12.296,0.02567,,,,,,,,,,
315,DEVELOPMENTAL CELL,"36,177",12.27,0.05835,Developmental cell,,,,,,,,,
316,SURFACE SCIENCE REPORTS,"4,627",12.267,0.00225,Surface science reports,,,,,,,,,
317,PROGRESS IN QUANTUM ELECTRONICS,"1,434",12.25,0.00125,,,,,,,,,,
318,npj Computational Materials,"4,355",12.241,0.01191,,,,,,,,,,
319,Advances in Carbohydrate Chemistry and Biochemistry,752,12.2,0.0002,Advances in carbohydrate chemistry and biochemistry,,,,,,,,,
320,EMBO Molecular Medicine,"11,474",12.137,0.02044,EMBO molecular medicine,,,,,,,,,
321,CANCER TREATMENT REVIEWS,"11,834",12.111,0.01691,,,,,,,,,,
322,OPHTHALMOLOGY,"50,321",12.079,0.04197,Ophthalmology. Glaucoma,,,,,,,,,
323,JOURNAL OF BUSINESS VENTURING,"18,553",12.065,0.01097,Journal of business venturing,,,,,,,,,
324,JACC-Heart Failure,"6,212",12.035,0.01932,JACC. Heart failure,,,,,,,,,
325,IEEE TRANSACTIONS ON FUZZY SYSTEMS,"20,515",12.029,0.02316,IEEE transactions on fuzzy systems : a publication of the IEEE Neural Networks Council,,,,,,,,,
326,TRENDS IN ENDOCRINOLOGY AND METABOLISM,"11,973",12.015,0.01355,Metabolism: clinical and experimental,,,,,,,,,
327,IEEE WIRELESS COMMUNICATIONS,"9,116",11.979,0.01575,IEEE wireless communications,,,,,,,,,
328,TRENDS IN MOLECULAR MEDICINE,"13,213",11.951,0.01472,Trends in molecular medicine,,,,,,,,,
329,Journal of the National Comprehensive Cancer Network,"10,050",11.908,0.02192,Journal of the National Comprehensive Cancer Network : JNCCN,,,,,,,,,
330,Annual Review of Nutrition,"6,896",11.848,0.00441,Annual review of nutrition,,,,,,,,,
331,Analytic Methods in Accident Research,"1,445",11.806,0.00268,Analytic methods in accident research,,,,,,,,,
332,Redox Biology,"15,982",11.799,0.02493,Redox biology,,,,,,,,,
333,JOURNAL OF MANAGEMENT,"34,496",11.79,0.02735,Journal of management,,,,,,,,,
334,Science Bulletin,"8,832",11.78,0.0164,Science bulletin,,,,,,,,,
335,COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,"5,653",11.775,0.00579,,,,,,,,,,
336,Dialogues in Human Geography,"1,152",11.769,0.00224,Dialogues in human geography,,,,,,,,,
337,Journal of Service Management,"3,407",11.768,0.00308,,,,,,,,,,
338,ECONOMIC GEOGRAPHY,"4,873",11.767,0.00392,Economic geography,,,,,,,,,
339,Liver Cancer,"1,579",11.74,0.0028,Liver cancer,,,,,,,,,
340,PROGRESS IN NEUROBIOLOGY,"15,161",11.685,0.0103,Progress in neurobiology,,,,,,,,,
341,npj Digital Medicine,"2,406",11.653,0.00745,NPJ digital medicine,,,,,,,,,
342,TRENDS IN GENETICS,"14,465",11.639,0.0188,Trends in genetics : TIG,,,,,,,,,
343,BRIEFINGS IN BIOINFORMATICS,"10,353",11.622,0.01844,Briefings in bioinformatics,,,,,,,,,
344,SLEEP MEDICINE REVIEWS,"11,218",11.609,0.01484,Sleep medicine reviews,,,,,,,,,
345,EMBO JOURNAL,"76,189",11.598,0.055,,,,,,,,,,
346,MATRIX BIOLOGY,"8,972",11.583,0.01101,Matrix biology : journal of the International Society for Matrix Biology,,,,,,,,,
347,Theranostics,"23,558",11.556,0.03489,Theranostics,,,,,,,,,
348,IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,"16,918",11.554,0.01153,IEEE transactions on evolutionary computation : a publication of the IEEE Neural Networks Council,,,,,,,,,
349,Cellular & Molecular Immunology,"8,489",11.53,0.01055,Advances in experimental medicine and biology,Advances in protein chemistry and structural biology,Biophysical journal,Current opinion in structural biology,Nature communications,Nucleic acids research,Physical biology,Progress in biophysics and molecular biology,Seminars in cell & developmental biology,The EMBO journal
350,LEUKEMIA,"34,181",11.528,0.04594,Leukemia,,,,,,,,,
351,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,"40,257",11.527,0.03692,Journal of the American Academy of Dermatology,,,,,,,,,
352,Clinical and Translational Medicine,"2,201",11.492,0.00311,Clinical and translational medicine,,,,,,,,,
353,MOLECULAR THERAPY,"24,333",11.454,0.03025,Molecular therapy. Methods & clinical development,,,,,,,,,
354,IEEE Transactions on Cybernetics,"24,753",11.448,0.05214,IEEE transactions on cybernetics,,,,,,,,,
355,Molecular Systems Biology,"10,149",11.429,0.0163,Molecular systems biology,,,,,,,,,
356,Exposure and Health,"1,322",11.422,0.00151,Exposure and health,,,,,,,,,
357,Acta Pharmaceutica Sinica B,"6,314",11.413,0.00009,Acta pharmaceutica Sinica. B,,,,,,,,,
358,Clinical Gastroenterology and Hepatology,"24,144",11.382,0.03998,Clinical gastroenterology and hepatology : the official clinical practice journal of the American Gastroenterological Association,,,,,,,,,
360,GENES & DEVELOPMENT,"61,885",11.361,0.04866,"BioEssays : news and reviews in molecular, cellular and developmental biology","Cell cycle (Georgetown, Tex.)",Comptes rendus des seances de la Societe de biologie et de ses filiales,Current opinion in allergy and clinical immunology,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,Frontiers in bioscience (Landmark edition),Genome research,Molecular genetics and genomics : MGG,Nature reviews. Genetics,Toxins
361,IEEE Computational Intelligence Magazine,"2,039",11.356,0.00285,IEEE computational intelligence magazine,,,,,,,,,
362,CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE,"4,756",11.354,0.00393,Clinical cancer research : an official journal of the American Association for Cancer Research,Clinical pharmacokinetics,Expert opinion on drug discovery,Expert opinion on investigational drugs,Expert opinion on therapeutic patents,Expert review of clinical pharmacology,Journal of the American Academy of Dermatology,The Journal of urology,Transplantation,
363,Earth System Science Data,"5,421",11.333,0.01696,Earth system science data,,,,,,,,,
364,PSYCHOLOGICAL METHODS,"18,605",11.302,0.01517,Psychological methods,,,,,,,,,
365,Lancet Child & Adolescent Health,"3,501",11.288,0.00768,The Lancet. Neurology,The Lancet. Respiratory medicine,The lancet. Psychiatry,The Lancet. Child & adolescent health,"Lancet (London, England)",,,,,
366,PLANT CELL,"64,794",11.277,0.03626,The Plant cell,,,,,,,,,
367,WATER RESEARCH,"120,695",11.236,0.07878,Water research,,,,,,,,,
368,AMERICAN JOURNAL OF BIOETHICS,"3,052",11.229,0.00398,Princeton journal of bioethics,,,,,,,,,
370,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"799,058",11.205,0.80662,Proceedings of the National Academy of Sciences of the United States of America,,,,,,,,,
371,JACC-Cardiovascular Interventions,"15,448",11.195,0.03524,JACC. Cardiovascular interventions,,,,,,,,,
372,NANO LETTERS,"177,909",11.189,0.20611,Nano letters,,,,,,,,,
373,CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION,"23,225",11.176,0.01946,,,,,,,,,,
374,JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH,"16,717",11.161,0.02331,Journal of experimental botany,Journal of experimental psychology. Animal learning and cognition,"Journal of experimental zoology. Part B, Molecular and developmental evolution",Journal of the experimental analysis of behavior,Plant physiology,The Journal of endocrinology,The Journal of experimental biology,Revista peruana de medicina experimental y salud publica,,
375,Cancer Immunology Research,"11,185",11.151,0.02729,Cancer immunology research,,,,,,,,,
376,SPORTS MEDICINE,"23,632",11.136,0.02462,Current sports medicine reports,,,,,,,,,
377,SEMINARS IN IMMUNOLOGY,"6,814",11.13,0.00822,Seminars in immunology,,,,,,,,,
378,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"13,600",11.123,0.01197,,,,,,,,,,
379,IEEE CONTROL SYSTEMS MAGAZINE,"4,501",11.119,0.00501,,,,,,,,,,
380,Genome Medicine,"8,115",11.117,0.02345,Genome medicine,,,,,,,,,
381,ADMINISTRATIVE SCIENCE QUARTERLY,"25,321",11.113,0.01112,Administrative science quarterly,,,,,,,,,
382,Annual Review of Environment and Resources,"5,711",11.108,0.00534,Annual review of environment and resources,,,,,,,,,
384,npj 2D Materials and Applications,"1,480",11.106,0.00402,,,,,,,,,,
385,RADIOLOGY,"72,249",11.105,0.053,Radiology. Artificial intelligence,Radiology. Imaging cancer,Radiologia,,,,,,,
386,Optica,"13,404",11.104,0.04614,Optica,,,,,,,,,
387,ACTA NUMERICA,"2,429",11.091,0.00248,,,,,,,,,,
388,PLOS MEDICINE,"42,445",11.069,0.06192,PLoS medicine,,,,,,,,,
389,Annual Review of Chemical and Biomolecular Engineering,"2,373",11.059,0.00305,Annual review of chemical and biomolecular engineering,,,,,,,,,
390,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,"15,205",11.056,0.0078,,,,,,,,,,
391,PERSOONIA,"2,491",11.051,0.0031,Persoonia,,,,,,,,,
392,Blood Cancer Journal,"4,691",11.037,0.01144,Blood cancer journal,,,,,,,,,
393,AMERICAN JOURNAL OF HUMAN GENETICS,"43,477",11.025,0.0542,American journal of human genetics,,,,,,,,,
395,JOURNAL OF STRATEGIC INFORMATION SYSTEMS,"2,945",11.022,0.00233,,,,,,,,,,
397,Additive Manufacturing,"12,332",10.998,0.01844,Additive manufacturing,,,,,,,,,
398,Arthritis & Rheumatology,"16,730",10.995,0.04283,Best practice & research. Clinical rheumatology,Clinical reviews in allergy & immunology,Expert review of clinical immunology,International journal of molecular sciences,"Lancet (London, England)",Orvosi hetilap,Radiologic clinics of North America,Seminars in immunopathology,"Clinical medicine (London, England)",
399,Nanoscale Horizons,"3,434",10.989,0.0062,Nanoscale horizons,,,,,,,,,
400,Journal of Travel Research,"14,155",10.982,0.00689,Journal of travel research,,,,,,,,,
401,TOURISM MANAGEMENT,"37,117",10.967,0.02226,Tourism management,,,,,,,,,
402,PROCEEDINGS OF THE IEEE,"36,371",10.961,0.02642,Proceedings of the IEEE. Institute of Electrical and Electronics Engineers,,,,,,,,,
403,MASS SPECTROMETRY REVIEWS,"4,513",10.946,0.00347,Mass spectrometry reviews,,,,,,,,,
404,NUCLEAR DATA SHEETS,"2,698",10.941,0.00265,,,,,,,,,,
405,CEMENT AND CONCRETE RESEARCH,"51,010",10.933,0.02256,,,,,,,,,,
406,AGEING RESEARCH REVIEWS,"10,264",10.895,0.01351,Ageing research reviews,,,,,,,,,
407,AMERICAN PSYCHOLOGIST,"36,450",10.885,0.01474,,,,,,,,,,
408,AMERICAN JOURNAL OF GASTROENTEROLOGY,"37,888",10.864,0.03758,Journal of gastroenterology,,,,,,,,,
409,GLOBAL CHANGE BIOLOGY,"57,192",10.863,0.06692,Global change biology,,,,,,,,,
410,IEEE TRANSACTIONS ON IMAGE PROCESSING,"58,008",10.856,0.07583,IEEE transactions on image processing : a publication of the IEEE Signal Processing Society,,,,,,,,,
411,Cell Discovery,"3,492",10.849,0.00677,Cell discovery,,,,,,,,,
412,CURRENT BIOLOGY,"78,289",10.834,0.1161,Current biology : CB,,,,,,,,,
413,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,"63,614",10.793,0.06998,,,,,,,,,,
414,CARDIOVASCULAR RESEARCH,"26,765",10.787,0.01907,Cardiovascular research,,,,,,,,,
415,SIAM REVIEW,"10,631",10.78,0.00849,SIAM review. Society for Industrial and Applied Mathematics,,,,,,,,,
416,Annual Review of Analytical Chemistry,"2,788",10.745,0.0037,"Annual review of analytical chemistry (Palo Alto, Calif.)",,,,,,,,,
417,Bioengineering & Translational Medicine,"1,105",10.711,0.002,ACS biomaterials science & engineering,"Archives of ophthalmology (Chicago, Ill. : 1960)",Bioengineered,Biomatter,Journal of healthcare engineering,Nature,Pediatric research,Proceedings of the National Academy of Sciences of the United States of America,Annals of biomedical engineering,
418,IEEE NETWORK,"6,526",10.693,0.01189,IEEE network,,,,,,,,,
419,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,"7,025",10.68,0.007,Biochimica et biophysica acta. Reviews on cancer,,,,,,,,,
420,AGE AND AGEING,"17,130",10.668,0.01681,,,,,,,,,,
421,JOURNAL OF SERVICE RESEARCH,"7,747",10.667,0.00407,Journal of service research,,,,,,,,,
422,BIOSENSORS & BIOELECTRONICS,"69,561",10.618,0.07514,Advances in biochemical engineering/biotechnology,Analytical chemistry,Journal of materials chemistry. B,"Multiple sclerosis (Houndmills, Basingstoke, England)",Nature biotechnology,The Analyst,Biosensors & bioelectronics,Essays in biochemistry,,
423,KIDNEY INTERNATIONAL,"52,616",10.612,0.03902,Kidney international. Supplement,,,,,,,,,
424,Reviews in Aquaculture,"3,528",10.592,0.00344,Reviews in aquaculture,,,,,,,,,
425,JOURNAL OF HAZARDOUS MATERIALS,"137,983",10.588,0.07094,Journal of hazardous materials,,,,,,,,,
426,Trauma Violence & Abuse,"4,775",10.57,0.00622,AMA journal of ethics,American journal of surgery,Circulation,Current opinion in critical care,Pediatric clinics of North America,The Australian journal of rural health,American journal of physical anthropology,Journal of the American College of Surgeons,,
427,Kidney International Supplements,"3,207",10.545,0.00197,Kidney international supplements,,,,,,,,,
428,JOURNAL OF CELL BIOLOGY,"79,173",10.539,0.05707,Nature cell biology,BMC cell biology,,,,,,,,
429,LEADERSHIP QUARTERLY,"14,059",10.517,0.00895,,,,,,,,,,
430,IEEE Transactions on Affective Computing,"3,197",10.506,0.00417,IEEE transactions on affective computing,,,,,,,,,
431,NPG Asia Materials,"6,650",10.481,0.01019,NPG Asia materials,,,,,,,,,
432,Journal of Advanced Research,"5,927",10.479,0.0068,Journal of advanced research,,,,,,,,,
433,IEEE Transactions on Neural Networks and Learning Systems,"36,361",10.451,0.04868,IEEE transactions on neural networks and learning systems,,,,,,,,,
434,JOURNAL OF NANOBIOTECHNOLOGY,"6,775",10.435,0.00701,Journal of nanobiotechnology,,,,,,,,,
435,Annual Review of Virology,"2,317",10.431,0.00793,Annual review of virology,,,,,,,,,
436,ANNALS OF NEUROLOGY,"43,728",10.422,0.03996,Annals of neurology,,,,,,,,,
437,Cancer Communications,"1,307",10.392,0.00253,"Cancer communications (London, England)",,,,,,,,,
438,IEEE Vehicular Technology Magazine,"2,223",10.384,0.00489,,,,,,,,,,
439,CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,"2,120",10.367,0.00156,,,,,,,,,,
440,npj Regenerative Medicine,831,10.364,0.00218,NPJ Regenerative medicine,,,,,,,,,
441,MOVEMENT DISORDERS,"35,072",10.338,0.03079,Movement disorders : official journal of the Movement Disorder Society,,,,,,,,,
442,ECOLOGICAL MONOGRAPHS,"13,458",10.315,0.00711,Ecological monographs,,,,,,,,,
443,Cell Systems,"5,813",10.304,0.03533,Cell systems,,,,,,,,,
444,Business Strategy and the Environment,"10,505",10.302,0.00519,Business strategy and the environment,,,,,,,,,
446,ACM COMPUTING SURVEYS,"10,790",10.282,0.01438,ACM computing surveys,,,,,,,,,
448,JOURNAL OF HEART AND LUNG TRANSPLANTATION,"15,107",10.247,0.02166,Transplantation,,,,,,,,,
449,Gut Microbes,"6,085",10.245,0.008,Gut microbes,,,,,,,,,
450,PROGRESS IN HUMAN GEOGRAPHY,"10,937",10.218,0.01134,Progress in human geography,,,,,,,,,
451,IEEE Transactions on Industrial Informatics,"27,020",10.215,0.04155,IEEE transactions on industrial informatics,,,,,,,,,
452,RESOURCES CONSERVATION AND RECYCLING,"25,879",10.204,0.02294,,,,,,,,,,
453,ACADEMY OF MANAGEMENT JOURNAL,"54,951",10.194,0.03203,Academy of Management journal. Academy of Management,,,,,,,,,
454,HYPERTENSION,"44,350",10.19,0.04021,International Journal of Cardiology. Hypertension,"Hypertension (Dallas, Tex. : 1979)",,,,,,,,
455,GREEN CHEMISTRY,"59,999",10.182,0.05681,Green chemistry : an international journal and green chemistry resource : GC,,,,,,,,,
