Typhus fever,斑疹伤寒
Epidemic louse-borne typhus fever due to Rickettsia prowazekii,普氏立克次体引起的虱传流行性斑疹伤寒
Recrudescent typhus,再燃性斑疹伤寒
Typhus fever due to Rickettsia typhi,莫氏立克次体引起的地方性斑疹伤寒
Typhus fever due to Orientia tsutsugamushi,恙虫热立克次体引起的斑疹伤寒
Other specified typhus fever,其他特指的斑疹伤寒
"Typhus fever, unspecified",未特指的斑疹伤寒
Spotted fever,斑点热
Spotted fever due to Rickettsia rickettsii,立氏立克次体引起的斑点热
Spotted fever due to Rickettsia conorii,康诺尔立克次体引起的斑点热
Spotted fever due to Rickettsia sibirica,西伯利亚立克次体引起的斑点热
Spotted fever due to Rickettsia australis,澳洲立克次体引起的斑点热
Other specified spotted fever,其他特指的斑点热
"Spotted fever, unspecified",未特指的斑点热
Rickettsialpox,立克次体痘
Q fever,Q热
Trench fever,战壕热
Other specified rickettsioses,其他特指的立克次体病
"Rickettsioses, unspecified",未特指的立克次体病
Campylobacteriosis,弯曲菌病
Bacterial infection of unspecified site,未特指部位的细菌性感染
Acute meningococcaemia,急性脑膜炎球菌血症
Disseminated gonococcal infection,播散性淋球菌感染
Melioidosis,类鼻疽
Actinomycetoma,放线菌瘤
Non-pyogenic bacterial infections of the skin,皮肤非脓性细菌性感染
Other specified bacterial diseases,其他特指的细菌性疾病
Unspecified bacterial disease,未特指的细菌性疾病
Human immunodeficiency virus disease,人类免疫缺陷病毒病
Human immunodeficiency virus disease associated with tuberculosis,艾滋病合并结核病
HIV disease clinical stage 1 associated with tuberculosis,艾滋病临床1期合并结核病
HIV disease clinical stage 2 associated with tuberculosis,艾滋病临床2期合并结核病
HIV disease clinical stage 3 associated with tuberculosis,艾滋病临床3期合并结核病
HIV disease clinical stage 4 associated with tuberculosis,艾滋病临床4期合并结核病
Kaposi sarcoma associated with human immunodeficiency virus disease associated with tuberculosis,艾滋病相关卡波西肉瘤合并结核病
Dementia due to human immunodeficiency virus,人类免疫缺陷病毒所致痴呆
HIV retinitis,HIV视网膜炎
Other specified HIV disease clinical stage 4 associated with tuberculosis,其他特指的艾滋病临床4期合并结核病
"HIV disease clinical stage 4 associated with tuberculosis, unspecified",未特指的艾滋病临床4期合并结核病
"Human immunodeficiency disease complicating pregnancy, childbirth or the puerperium",人类免疫缺陷病并发于妊娠、分娩或产褥期
"Human immunodeficiency virus disease associated with tuberculosis, clinical stage unspecified",结核病性人类免疫缺陷病毒病，临床分期未明确
Human immunodeficiency virus disease associated with malaria,艾滋病合并疟疾
HIV disease clinical stage 1 associated with malaria,艾滋病临床1期合并疟疾
HIV disease clinical stage 2 associated with malaria,艾滋病临床2期合并疟疾
HIV disease clinical stage 3 associated with malaria,艾滋病临床3期合并疟疾
HIV disease clinical stage 4 associated with malaria,艾滋病临床4期合并疟疾
Kaposi sarcoma associated with human immunodeficiency virus disease associated with malaria,艾滋病相关卡波西肉瘤合并疟疾
Dementia due to human immunodeficiency virus,人类免疫缺陷病毒所致痴呆
HIV retinitis,HIV视网膜炎
Other specified HIV disease clinical stage 4 associated with malaria,其他特指的艾滋病临床4期合并疟疾
"HIV disease clinical stage 4 associated with malaria, unspecified",未特指的艾滋病临床4期合并疟疾
"Human immunodeficiency disease complicating pregnancy, childbirth or the puerperium",人类免疫缺陷病并发于妊娠、分娩或产褥期
"Human immunodeficiency virus disease associated with malaria, clinical stage unspecified",疟疾性，未特指临床分期性人类免疫缺陷病毒病
Human immunodeficiency virus disease without mention of tuberculosis or malaria,艾滋病未提及是否合并结核病或疟疾
HIV disease clinical stage 1 without mention of tuberculosis or malaria,艾滋病临床1期未提及是否合并结核病或疟疾
HIV disease clinical stage 2 without mention of tuberculosis or malaria,艾滋病临床2期未提及是否合并结核病或疟疾
HIV disease clinical stage 3 without mention of tuberculosis or malaria,艾滋病临床3期未提及是否合并结核病或疟疾
HIV disease clinical stage 4 without mention of tuberculosis or malaria,艾滋病临床4期未提及是否合并结核病或疟疾
Dementia due to human immunodeficiency virus,人类免疫缺陷病毒所致痴呆
HIV retinitis,HIV视网膜炎
"Human immunodeficiency disease complicating pregnancy, childbirth or the puerperium",人类免疫缺陷病并发于妊娠、分娩或产褥期
"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",艾滋病未提及相关疾病或情况，未特指临床分期
Congenital human immunodeficiency virus infection,先天性人类免疫缺陷病毒感染
Viral infections of the central nervous system,中枢神经系统的病毒性感染
Viral encephalitis not elsewhere classified,病毒性脑炎，不可归类在他处者
Western equine encephalitis,西方马脑炎
Eastern equine encephalitis,东方马脑炎
Venezuelan equine encephalitis,委内瑞拉马脑炎
Argentinian haemorrhagic fever,阿根廷出血热
Bolivian haemorrhagic fever,玻利维亚出血热
Lassa fever,拉沙热
La Crosse encephalitis,拉克罗斯脑炎
Oropouche virus disease,Oropouche病毒病
Marburg disease,马尔堡病
Marburg virus disease,马尔堡病毒病
Atypical Marburg disease,非典型马尔堡病
Other specified Marburg disease,其他特指的马尔堡病
"Marburg disease, virus unspecified",马尔堡病，病毒未特指
Ebola disease,埃博拉病
Bundibugyo virus disease,本迪布焦型病毒病
Ebola virus disease,埃博拉病毒病
Sudan virus disease,苏丹病毒病
Atypical Ebola disease,非典型埃博拉病
Other specified Ebola disease,其他特指的埃博拉病
"Ebola disease, virus unspecified",埃博拉病，病毒未特指
Japanese encephalitis,日本脑炎
St Louis encephalitis,圣路易斯脑炎
Rocio viral encephalitis,罗西欧病毒性脑炎
Murray Valley encephalitis,摩莱河谷脑炎
Far Eastern tick-borne encephalitis,远东蜱传脑炎
Central European tick-borne encephalitis,中欧蜱传脑炎
Encephalitis due to herpes simplex virus,单纯疱疹病毒性脑炎
Encephalitis due to mumps virus,流行性腮腺炎病毒引起的脑炎
Varicella encephalitis,水痘脑炎
Measles complicated by encephalitis,麻疹并发脑炎
Sequelae of viral encephalitis,病毒性脑炎后遗症
California encephalitis,加利福尼亚脑炎
Acute poliomyelitis,急性脊髓灰质炎
Rabies,狂犬病
Western equine encephalitis,西方马脑炎
Eastern equine encephalitis,东方马脑炎
Japanese encephalitis,日本脑炎
St Louis encephalitis,圣路易斯脑炎
Rocio viral encephalitis,罗西欧病毒性脑炎
Murray Valley encephalitis,摩莱河谷脑炎
Far Eastern tick-borne encephalitis,远东蜱传脑炎
Central European tick-borne encephalitis,中欧蜱传脑炎
California encephalitis,加利福尼亚脑炎
Venezuelan equine encephalitis,委内瑞拉马脑炎
La Crosse encephalitis,拉克罗斯脑炎
Viral meningitis not elsewhere classified,病毒性脑膜炎，不可归类在他处者
Enteroviral meningitis,肠病毒性脑膜炎
Meningitis due to adenovirus,腺病毒性脑膜炎
Meningitis due to mumps virus,流行性腮腺炎病毒引起的脑膜炎
Measles complicated by meningitis,麻疹并发脑膜炎
Herpes simplex meningitis,单纯疱疹病毒性脑膜炎
Varicella meningitis,水痘脑膜炎
Other specified viral meningitis not elsewhere classified,其他特指的病毒性脑膜炎，不可归类在他处者
"Viral meningitis not elsewhere classified, unspecified",未特指的病毒性脑膜炎，不可归类在他处者
Lymphocytic choriomeningitis,淋巴细胞性脉络丛脑膜炎
Progressive multifocal leukoencephalopathy,进行性多灶性白质脑病
Enteroviral exanthematous fever,肠病毒性发疹热
Herpes simplex meningitis,单纯疱疹病毒性脑膜炎
Subacute sclerosing panencephalitis,亚急性硬化性全脑炎
West Nile virus infection,西尼罗河病毒感染
Colorado tick fever,科罗拉多蜱传热
Other specified viral infections of the central nervous system,其他特指的中枢神经系统的病毒性感染
"Viral infections of the central nervous system, unspecified",未特指的中枢神经系统的病毒性感染
Non-viral and unspecified infections of the central nervous system,非病毒性和未特指的中枢神经系统感染
Infectious encephalitis not elsewhere classified,感染性脑炎，不可归类在他处者
Bacterial encephalitis,细菌性脑炎
Tuberculous meningoencephalitis,结核性脑膜脑炎
Fungal encephalitis,真菌性脑炎
Parasitic or protozoal encephalitis,寄生虫或原虫性脑炎
Meningoencephalitis due to Toxoplasma gondii,刚地弓形虫脑膜脑炎
Viral encephalitis not elsewhere classified,病毒性脑炎，不可归类在他处者
Western equine encephalitis,西方马脑炎
Eastern equine encephalitis,东方马脑炎
Venezuelan equine encephalitis,委内瑞拉马脑炎
Argentinian haemorrhagic fever,阿根廷出血热
Bolivian haemorrhagic fever,玻利维亚出血热
Lassa fever,拉沙热
La Crosse encephalitis,拉克罗斯脑炎
Oropouche virus disease,Oropouche病毒病
Marburg disease,马尔堡病
Marburg virus disease,马尔堡病毒病
Atypical Marburg disease,非典型马尔堡病
Other specified Marburg disease,其他特指的马尔堡病
"Marburg disease, virus unspecified",马尔堡病，病毒未特指
Ebola disease,埃博拉病
Bundibugyo virus disease,本迪布焦型病毒病
Ebola virus disease,埃博拉病毒病
Sudan virus disease,苏丹病毒病
Atypical Ebola disease,非典型埃博拉病
Other specified Ebola disease,其他特指的埃博拉病
"Ebola disease, virus unspecified",埃博拉病，病毒未特指
Japanese encephalitis,日本脑炎
St Louis encephalitis,圣路易斯脑炎
Rocio viral encephalitis,罗西欧病毒性脑炎
Murray Valley encephalitis,摩莱河谷脑炎
Far Eastern tick-borne encephalitis,远东蜱传脑炎
Central European tick-borne encephalitis,中欧蜱传脑炎
Encephalitis due to herpes simplex virus,单纯疱疹病毒性脑炎
Encephalitis due to mumps virus,流行性腮腺炎病毒引起的脑炎
Varicella encephalitis,水痘脑炎
Measles complicated by encephalitis,麻疹并发脑炎
Sequelae of viral encephalitis,病毒性脑炎后遗症
California encephalitis,加利福尼亚脑炎
Other specified infectious encephalitis not elsewhere classified,其他特指的感染性脑炎，不可归类在他处者
"Infectious encephalitis not elsewhere classified, unspecified",未特指的感染性脑炎，不可归类在他处者
Infectious meningitis not elsewhere classified,感染性脑膜炎，不可归类在他处者
Bacterial meningitis,细菌性脑膜炎
Meningitis due to Haemophilus influenzae,流感嗜血杆菌性脑膜炎
Meningitis due to Streptococcus,链球菌性脑膜炎
Meningitis due to Staphylococcus,葡萄球菌性脑膜炎
Pachymeningitis,硬脑膜炎
Pachymeningitis due to infection,感染引起的硬脑膜炎
Idiopathic hypertrophic pachymeningitis,特发性肥厚性硬脑膜炎
Other specified pachymeningitis,其他特指的硬脑膜炎
"Pachymeningitis, unspecified",未特指的硬脑膜炎
Tuberculous meningitis,结核性脑脊膜炎
Plague meningitis,脑膜炎型鼠疫
Listerial meningitis or meningoencephalitis,李斯特菌脑膜炎或脑膜脑炎
Meningococcal meningitis,脑膜炎球菌脑膜炎
Other specified bacterial meningitis,其他特指的细菌性脑膜炎
"Bacterial meningitis, unspecified",未特指的细菌性脑膜炎
Fungal meningitis,真菌性脑膜炎
Meningitis due to Cryptococcus neoformans,新型隐球菌性脑膜炎
Coccidioides meningitis,球孢子菌脑膜炎
Candida meningitis,念珠菌脑膜炎
Other specified fungal meningitis,其他特指的真菌性脑膜炎
"Fungal meningitis, unspecified",未特指的真菌性脑膜炎
Parasitic or protozoal meningitis,寄生虫或原虫性脑膜炎
Meningitis due to Cysticercosis,囊尾蚴病脑膜炎
Eosinophilic meningitis due to Angiostrongylus cantonensis,广州管圆线虫病所致嗜酸性粒细胞性脑膜炎
Meningitis in Chagas disease,美洲锥虫病引起的脑膜炎
Benign recurrent meningitis,良性复发性脑膜炎
Viral meningitis not elsewhere classified,病毒性脑膜炎，不可归类在他处者
Enteroviral meningitis,肠病毒性脑膜炎
Meningitis due to adenovirus,腺病毒性脑膜炎
Meningitis due to mumps virus,流行性腮腺炎病毒引起的脑膜炎
Measles complicated by meningitis,麻疹并发脑膜炎
Herpes simplex meningitis,单纯疱疹病毒性脑膜炎
Varicella meningitis,水痘脑膜炎
Other specified viral meningitis not elsewhere classified,其他特指的病毒性脑膜炎，不可归类在他处者
